INDEX, TIME, CORRECT_WORDS, NUM_ALL_WORDS, NUM_DISTRACTIONS, NUM_KEYS_PRESSED, NUM_MONKEYS, MIN_MONKEY_SPEED, MAX_MONKEY_SPEED, AVE_MONKEY_SPEED, NUM_SERVICE, MIN_SERVICE_TIME, MAX_SERVICE_TIME, AVE_SERVICE_TIME, NUM_REPAIRS, MIN_REPAIR_TIME, MAX_REPAIR_TIME, AVE_REPAIR_TIME 
1, 48963481.70003716, CACAO, 227, 4446, 1131, 6296, 0.10432135534755105, 1174.2487195500541, 207.77376349829146, 1131, 7.643962393875233e-06, 9.476871393021245, 0.9880366785265723, 719, 0.061712283178770054, 186.89918166468306, 0.0 
2, 63365660.331500955, CACAO, 293, 5931, 1461, 8339, 0.02339187856296121, 973.8243589892234, 204.1358345055573, 1461, 0.001324254409288711, 7.090610980008773, 1.009124719915784, 947, 0.04309482826723327, 207.5054135107181, 0.0 
3, 813941170.7677188, CACAO, 3779, 73409, 18891, 104887, 0.0016116588417816047, 1198.9079327113568, 205.44620587925706, 18891, 6.120249083109379e-05, 9.861115357371924, 1.000099993155889, 12587, 0.002587625054452878, 384.656442730972, 0.0 
4, 148043994.26304087, CACAO, 683, 13226, 3411, 19017, 0.029204031609289416, 1026.9645972996595, 205.70737352415154, 3411, 6.830551520525844e-05, 9.337443368041837, 1.0075947267231091, 2380, 0.028520183031966972, 244.87734560449175, 0.0 
5, 132394194.31725365, CACAO, 629, 11942, 3141, 17076, 0.0362940952401658, 1245.7981270284781, 205.8514371407621, 3141, 3.489909226553124e-05, 8.055702672840322, 1.0100370455002194, 1993, 0.018897846323525844, 216.98008673735734, 0.0 
6, 520900858.22599405, CACAO, 2418, 46562, 12086, 66632, 0.0041487583637760395, 1082.2997576687737, 207.25565575123701, 12086, 0.00027494842748811626, 9.15617080273854, 0.9899731453939187, 7984, 0.0039792016426636115, 286.7155895770287, 0.0 
7, 328289502.70549965, COCOA, 1526, 29521, 7626, 42102, 0.01727948314980665, 1235.8899000243348, 206.42524251703475, 7626, 3.58460630439589e-06, 9.238038978045754, 1.0039743748322458, 4955, 0.0007586930555826399, 265.7477173819418, 0.0 
8, 71097761.0113849, CACAO, 335, 6339, 1671, 9126, 0.0007219185668603245, 958.9063926238455, 205.97708816679204, 1671, 0.0007961775626528431, 8.038483288977432, 0.9871044749098535, 1116, 0.05329683949705988, 239.70711387726925, 0.0 
9, 3446983.1114270114, CACAO, 18, 299, 86, 432, 0.9531856909958663, 862.152520891747, 213.82966610927227, 86, 0.015626674222076777, 3.824501003025522, 0.902678291783918, 47, 0.1337106788394101, 121.56342608441102, 0.0 
10, 772535589.8655585, CACAO, 3583, 69373, 17911, 99157, 0.004488336111172941, 1119.4747733161948, 206.27212489612563, 17911, 6.45141446836387e-05, 10.799533749849454, 1.0028544004080675, 11873, 0.005356411678499003, 391.8976949584131, 0.0 
11, 150272909.78209147, CACAO, 692, 13392, 3456, 19157, 0.00846944094105595, 1176.6790342759557, 206.22519607018447, 3456, 0.0011585493407136427, 10.782312562532084, 0.9494732442583612, 2309, 0.02114942063213062, 248.01061335332471, 0.0 
12, 208957138.63848203, CACAO, 966, 18757, 4826, 26774, 0.0027438256677001505, 999.8141105295542, 206.51934548191213, 4826, 0.00032194164087872337, 8.286879510992724, 0.9971566127942396, 3191, 0.0003973387128693642, 347.14417509071313, 0.0 
13, 13097299.578398764, CACAO, 66, 1166, 326, 1689, 0.05415931134527341, 938.3558895759221, 204.60114575094448, 326, 0.0006528813361401508, 5.58102135354928, 1.0184431935833764, 197, 0.13029361811288662, 121.23693748881128, 0.0 
14, 86531483.85223366, CACAO, 399, 7958, 1991, 11252, 0.0024364500942652967, 1046.3975835818583, 205.2352235421035, 1991, 0.002157750592972125, 7.8692470175303, 0.9975814682989009, 1303, 0.006772020869201739, 264.1544674262902, 0.0 
15, 42991297.34629407, CACAO, 193, 3912, 961, 5529, 0.06992522106258292, 1082.0006439237266, 207.0397157111225, 961, 0.0012726455777842321, 7.638912600509307, 1.0139260586900798, 656, 0.0871055377571445, 225.27902310258855, 0.0 
16, 314074363.8003728, CACAO, 1468, 28417, 7336, 40584, 0.01089528180688859, 1200.5949344047574, 205.4870563317458, 7336, 8.103741444182204e-05, 11.876004154107292, 1.0097544899603752, 4831, 0.0005611151519441799, 291.7151314420774, 0.0 
17, 162267830.17079398, CACAO, 726, 14726, 3626, 20908, 0.02943972234142933, 1047.0647373843856, 205.45775067427473, 3626, 0.00024268533211707356, 12.638069236976385, 0.9737751875349843, 2556, 0.00861945179739524, 212.29620264353517, 0.0 
18, 48828248.43043064, CACAO, 224, 4317, 1116, 6219, 0.027445868805735074, 1109.3618805705119, 207.7925215952473, 1116, 0.00032387173285352986, 6.192753728684883, 0.9596379330202214, 786, 0.034814763887664336, 211.08707088468915, 0.0 
19, 66490673.24150745, CACAO, 314, 5920, 1566, 8491, 0.0011531792923022977, 936.7675724417279, 206.59118298530632, 1566, 0.0010801593368794616, 7.326067307451291, 0.9932532649343748, 1005, 0.02307362970936504, 206.7406535863877, 0.0 
20, 133622246.62722339, CACAO, 609, 12085, 3041, 17214, 0.026816071362205207, 1049.2007738851685, 207.22105088452614, 3041, 7.64565551751645e-05, 8.617208337999541, 1.0145677629921113, 2088, 0.003394660824463007, 244.21291776792737, 0.0 
