INDEX, TIME, CORRECT_WORDS, NUM_ALL_WORDS, NUM_DISTRACTIONS, NUM_KEYS_PRESSED, NUM_MONKEYS, MIN_MONKEY_SPEED, MAX_MONKEY_SPEED, AVE_MONKEY_SPEED, NUM_SERVICE, MIN_SERVICE_TIME, MAX_SERVICE_TIME, AVE_SERVICE_TIME, NUM_REPAIRS, MIN_REPAIR_TIME, MAX_REPAIR_TIME, AVE_REPAIR_TIME 
1, 298395230.2078161, MAMMA, 1390, 26956, 6946, 38408, 0.0008599080296107786, 1076.9299219510883, 205.98294167808967, 6946, 3.546065993408179e-07, 10.825099380861692, 0.9948260498845674, 4506, 0.0011233875596917621, 265.700480401953, 0.0 
2, 1683867009.131373, MAMMA, 7818, 151889, 39086, 216816, 0.0004790887542611699, 1178.076085891432, 205.4683145753002, 39086, 5.1843262001893445e-05, 10.007560072019098, 1.0045326831093662, 25841, 0.0007233421810466066, 280.28345456292885, 0.0 
3, 14947566.583553374, MAMMA, 72, 1324, 356, 1881, 0.028191021201855904, 855.8705509443147, 205.75426906113864, 356, 0.0018216010750441215, 8.09760183664753, 0.9927143445876075, 201, 0.0660373123463159, 120.76498595092224, 0.0 
4, 376946759.9646207, MAMMA, 1749, 33824, 8741, 48322, 0.026280884196651755, 1095.9015562841691, 206.18394079473455, 8741, 3.5234369381983105e-05, 9.322884667074307, 1.0034991368682014, 5757, 0.009114786962367187, 294.9519275537696, 0.0 
5, 377612724.48782086, MAMMA, 1761, 34463, 8801, 48976, 0.0005777158900670543, 1118.4478167126326, 204.99851448434632, 8801, 0.00012334605504275704, 9.681205152130492, 1.0047788123588095, 5712, 0.006362381748493039, 334.89177410865005, 0.0 
6, 477168821.0639288, MAMMA, 2204, 43075, 11016, 61383, 0.0050036520781944205, 1166.8718974366604, 205.79124321194197, 11016, 8.865879173040857e-05, 11.770002029318588, 0.9773113046792182, 7292, 0.0011462092695858435, 235.2735917307339, 0.0 
7, 164503008.88560602, MAMMA, 760, 14923, 3796, 21266, 0.014141676862791996, 997.760181525695, 205.1025550004819, 3796, 0.0003631560401754793, 9.225207774814368, 0.998272420538895, 2547, 0.0030061826659070314, 180.7970576260425, 0.0 
8, 590885935.4005141, AMAZE, 2762, 53205, 13806, 76052, 0.0030582842986603964, 1176.3065567471226, 205.8225995367362, 13806, 4.919442843040512e-05, 9.385416551361862, 0.9959417598916173, 9041, 0.0014139008436468712, 263.1584086201643, 0.0 
9, 1407468774.2349274, AMAZE, 6515, 126882, 32571, 181337, 0.0004957345555851589, 1201.710777664549, 205.6763496266609, 32571, 1.00782907152909e-05, 10.20565710405714, 0.9962664483816159, 21884, 0.0009678856996610463, 290.0036661384523, 0.0 
10, 240381387.85846293, MAMMA, 1138, 21643, 5686, 30978, 0.0012775861333338412, 1015.6189807072687, 205.5084279666972, 5686, 0.0004954366860148834, 9.16914307366122, 0.9991375206271608, 3649, 0.00608095664042559, 268.5386097005506, 0.0 
11, 841161096.5983353, MAGMA, 3859, 76027, 19291, 108411, 0.003085472648557186, 1239.3708452917526, 205.91003816050127, 19291, 6.478828575608335e-05, 9.656128759920374, 0.9982115133641342, 13093, 0.005721339155548912, 285.213588229119, 0.0 
12, 70031917.95778818, MAMMA, 328, 6150, 1636, 8832, 0.07739966231201123, 1019.3503583916997, 207.9899852722428, 1636, 0.00022788785449606952, 9.421844432460109, 0.9519069626468845, 1046, 0.03560056231490743, 248.01591598145296, 0.0 
13, 1018077808.1121229, MAMMA, 4723, 91722, 23611, 131086, 0.00011213170939328165, 1225.0532758266145, 205.84541228626875, 23611, 6.841861821188615e-06, 10.479752181309863, 1.0002409147100286, 15753, 0.0019127334642425958, 299.21816361310897, 0.0 
14, 201673912.90022543, MAMMA, 924, 18019, 4616, 25697, 0.0207120574050208, 1049.7172454633337, 207.46180175090768, 4616, 0.0005636381199370663, 9.359578759272596, 0.9832404675441488, 3062, 0.006133042736202573, 255.95002058123112, 0.0 
15, 671324772.2553586, GAMMA, 3097, 60822, 15481, 86849, 0.0007113431236476231, 1092.407436680591, 205.13761320023315, 15481, 6.259993153235492e-06, 8.005770519761729, 0.9934818966991674, 10546, 0.004969113257826414, 306.74509053067777, 0.0 
16, 313083890.84218943, MAMMA, 1445, 28065, 7221, 40142, 0.0010022358573067436, 1055.9150585827883, 206.3215927864766, 7221, 0.00027841402728614816, 8.955449203838624, 1.012272772588896, 4856, 0.002913064482149275, 253.52481762132885, 0.0 
17, 896858769.1647916, MAMMA, 4158, 80670, 20786, 115382, 0.0021220183987722407, 1127.003736871611, 206.19479400222556, 20786, 0.00011211144684593318, 8.971964144820454, 0.999704733300686, 13926, 0.004180497254686974, 359.03056076378056, 0.0 
18, 130422397.1880848, MAMMA, 596, 11824, 2976, 16753, 0.0009297808506900651, 1060.765038514619, 206.28313000415343, 2976, 0.0009410707116665337, 7.709763917959223, 1.0162952008548007, 1953, 0.01090968306230328, 228.84787348851916, 0.0 
19, 1540252417.2765841, MAMMA, 7059, 139185, 35291, 198093, 0.008426183323607006, 1335.707028104895, 205.9472204130251, 35291, 2.9466794533701237e-06, 11.451675681791862, 0.9976748005109812, 23617, 0.0015213569501722635, 274.3328309156368, 0.0 
20, 39259467.838356905, MAMMA, 176, 3532, 876, 5011, 0.028864687460945504, 1113.7259617369923, 206.80707581404198, 876, 0.0009079044647609932, 7.673681068319782, 1.0177595640295105, 603, 0.06271009126686009, 149.6915160151518, 0.0 
