INDEX, TIME, CORRECT_WORDS, NUM_ALL_WORDS, NUM_DISTRACTIONS, NUM_KEYS_PRESSED, NUM_MONKEYS, MIN_MONKEY_SPEED, MAX_MONKEY_SPEED, AVE_MONKEY_SPEED, NUM_SERVICE, MIN_SERVICE_TIME, MAX_SERVICE_TIME, AVE_SERVICE_TIME, NUM_REPAIRS, MIN_REPAIR_TIME, MAX_REPAIR_TIME, AVE_REPAIR_TIME 
1, 490884176.7684002, DULSE, 2256, 44123, 11276, 63088, 0.002842910384927677, 1173.7223981218665, 205.94204980848565, 11276, 2.4825557663246297e-05, 9.53597906010383, 1.0098603995409634, 7689, 0.004822131987496189, 271.8363550295659, 0.0 
2, 73993641.80692671, DROOP, 353, 6713, 1761, 9619, 0.00044533649232647576, 941.5617420923326, 203.3384472632783, 1761, 2.163131600034391e-05, 7.004266749320932, 0.9539765307047802, 1145, 0.000247300639612411, 170.73906618333868, 0.0 
3, 255821265.58223358, MUSSY, 1174, 22904, 5866, 32658, 0.006477360070974214, 1201.2847674082755, 207.62667613676362, 5866, 0.0003379228663394757, 8.872362912384224, 0.9985134999533685, 3888, 0.0020159913711427137, 231.81788157115753, 0.0 
4, 36174628.310443975, REMAP, 167, 3309, 831, 4713, 0.11467342302898942, 909.5762776642798, 204.37360349545278, 831, 0.0021051582194355372, 5.78273129688684, 1.0198988626265875, 573, 0.0012417313913595416, 191.58922497559126, 0.0 
5, 48093740.38656542, TOKED, 226, 4331, 1126, 6211, 0.006921805153019989, 861.4440945658238, 205.34492075479702, 1126, 0.002823172619956531, 6.7165073412287475, 1.0296741465078587, 754, 0.126488510571388, 250.71900212389744, 0.0 
6, 35832069.57401218, MUNGY, 174, 3166, 866, 4577, 0.0503244620588319, 1014.3728538479901, 206.31482108169578, 866, 0.0006532220891909247, 6.6972970484989185, 0.9843449935461736, 545, 0.012054400965953331, 169.14235112815376, 0.0 
7, 115555447.14858355, PRIMS, 533, 10386, 2661, 14795, 0.005054769933842351, 938.249617413585, 206.69696560940346, 2661, 6.648133003217702e-05, 8.957838614174687, 1.0273008292379509, 1748, 0.0001502240510400336, 355.94756649152123, 0.0 
8, 537042039.2583561, REARM, 2475, 48494, 12371, 69146, 0.003160650133878562, 1132.6843369492876, 206.05392863419956, 12371, 1.1195448116932652e-05, 9.246438571232217, 1.0008989540569986, 8281, 0.008440203755287931, 332.377214702229, 0.0 
9, 4205196.954006312, MOLTO, 23, 367, 111, 555, 0.07150400380950828, 751.4330475781951, 200.41404330791588, 111, 0.0042604404955893975, 3.768380074907635, 1.0952075066439826, 77, 0.16310104908114326, 147.66830966211484, 0.0 
10, 265074084.14820054, PIETA, 1195, 24124, 5971, 34246, 0.02630030216639767, 998.8299767599713, 205.21446162205714, 5971, 5.6643638261908955e-05, 7.998815724132812, 0.9924826018390421, 4151, 0.0009090022660939277, 333.14987364141274, 0.0 
11, 60473404.48380123, JOYED, 269, 5429, 1341, 7728, 0.04426707864042356, 991.9256287345579, 207.45231513006343, 1341, 0.0008167730884618633, 6.458662308209276, 0.9956482414094403, 958, 0.027728316025837082, 219.49613007747132, 0.0 
12, 747249378.9075367, EDICT, 3439, 67028, 17191, 95828, 0.0012697380881903086, 1149.055800016069, 206.23522051167876, 17191, 1.4516147410029341e-05, 10.7009861573964, 0.9971224028095875, 11609, 0.0005472927912227057, 297.6706277665003, 0.0 
13, 1016425351.5089036, ZETAS, 4689, 91979, 23441, 131176, 0.0020384697976396637, 1191.1907907728598, 205.5493153944462, 23441, 7.098413461524161e-05, 11.283870461749139, 1.0008169653477783, 15756, 0.0022426304379001287, 285.6738476517849, 0.0 
14, 339411200.5700232, LUNAR, 1558, 30598, 7786, 43602, 0.0006047825095549797, 1075.6027541092044, 206.75666595185376, 7786, 3.9586818918685397e-05, 8.84838544751693, 1.012652939524918, 5218, 0.0012207006672158595, 260.7654954655246, 0.0 
15, 133770050.49597615, FLECK, 622, 12271, 3106, 17491, 0.030066245339590125, 1073.178592834167, 203.9236375703339, 3106, 0.0004461409762459094, 10.907307164646658, 1.0103599269515229, 2114, 0.01869305654590651, 346.03153244274216, 0.0 
16, 466849666.2636708, TOURS, 2168, 41860, 10836, 59850, 0.00019354061186049876, 1125.033477427747, 206.4531882831509, 10836, 1.2486980627882816e-05, 7.764001793209685, 0.9905476198297719, 7154, 0.001664239160012734, 346.086868303831, 0.0 
17, 268097163.31288013, UNJAM, 1210, 24059, 6046, 34289, 0.002275835125907122, 1047.2087413375034, 207.11163547177395, 6046, 0.00046030573666987933, 8.20652531578568, 0.9908888976390606, 4184, 0.0002522123102258955, 216.68627382197047, 0.0 
18, 527578966.39720285, STAKE, 2406, 47606, 12026, 67636, 0.0016304768234789435, 1125.9897798040804, 206.74624185084872, 12026, 0.00018264203717042557, 9.779519429175476, 1.0049774880731, 8004, 0.01384783537513855, 300.0982750091056, 0.0 
19, 521413650.8342548, GYROS, 2424, 46830, 12116, 67151, 0.0022591483837430815, 994.3303600230767, 205.03342375770137, 12116, 1.5192098022123197e-05, 10.161636128340055, 0.9965266009805084, 8205, 0.005310963272649117, 237.1436484908289, 0.0 
20, 1054143648.5782757, APSES, 4839, 94933, 24191, 135226, 0.004222779169737123, 1170.4998688494452, 206.20925965275197, 24191, 3.5563194722193807e-06, 10.184816528265127, 1.0058352267071886, 16102, 0.0025322669696961277, 313.40895853357983, 0.0 
